kappa,g_1,delta_r1,min_snr,snr_200ns,meets_spec,Omega_q1_mag,phi_q1,Omega_q2_mag,phi_q2
4.666666666666666,0.25,0.30000000000000004,0.00012624092696538538,1.2729719694466383e-20,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.4,7.1734651659204e-05,7.233486238993153e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.5,4.612901316037605e-05,4.6514979050727964e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.6,3.21174043690296e-05,3.2386133780820547e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.7,2.3633598347930287e-05,2.3831342938668983e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.8,1.8112992427627906e-05,1.8264545577593664e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,0.9,1.432155500719766e-05,1.4441384835560976e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.25,1.0,1.1606294576303902e-05,1.1703405559455774e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.1,0.001206246014469019,1.2163387909032198e-19,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.2,0.0003780541223372039,3.8121733754455695e-20,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.30000000000000004,0.00017744348460411758,1.789281713084324e-20,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.4,0.00010186591274666903,1.027182346372997e-20,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.5,6.582777312298099e-05,6.6378560432801864e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.6,4.59575978959425e-05,4.634212953828814e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.7,3.387404246251857e-05,3.415746983421216e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.8,2.5989504626935312e-05,2.6206961312129625e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,0.9,2.0564684719521555e-05,2.0736751414726613e-21,False,0.1,0.0,0.1,1.5707963267948966
4.666666666666666,0.3,1.0,1.66746989441811e-05,1.6814217754218625e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.1,3.282008886446889e-05,5.583677387285061e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.2,8.206517339196358e-06,1.3961737119134089e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.30000000000000004,3.6474641304789636e-06,6.205425911670008e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.4,2.051722808374938e-06,3.4905933062547575e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.5,1.3131097766190225e-06,2.2339919300670127e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.6,9.11884497574531e-07,1.5513878923207184e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.7,6.699571571591304e-07,1.139797227340553e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.8,5.129365446358574e-07,8.726582664728926e-23,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,0.9,4.0528351872001114e-07,6.895083155506466e-23,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.05,1.0,3.2827983728181603e-07,5.585020539406628e-23,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.1,0.00013080434495739535,2.2253725945512068e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.2,3.279619592277557e-05,5.579612484267899e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.30000000000000004,1.4583951084735845e-05,2.4811656734199017e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.4,8.205022216117223e-06,1.3959193468212652e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.5,5.251673462099585e-06,8.934665130500716e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.6,3.647168731080887e-06,6.204923349063896e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.7,2.6796293036180836e-06,4.5588497979713905e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.8,2.0516293347990895e-06,3.490434279783522e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,0.9,1.621061128588188e-06,2.757909158772517e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.1,1.0,1.3130714884468555e-06,2.2339267904502336e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.1,0.00028978589479955604,4.930123603955796e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.2,7.350204994567194e-05,1.2504894057281433e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.30000000000000004,3.275647727068772e-05,5.572855155229815e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.4,1.844310653957087e-05,3.1377232816629533e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.5,1.1808807988682676e-05,2.00903094472062e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.6,8.202531957875299e-06,1.3954956795152031e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.7,6.027223541689563e-06,1.025410745742318e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.8,4.6150272379882624e-06,7.8515397495943665e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,0.9,3.646676540496543e-06,6.204085985872289e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.15000000000000002,1.0,2.9539443282932158e-06,5.025541587441007e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.1,0.0004950769195800468,8.422737099345711e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.2,0.00012931157196886196,2.199976067397231e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.30000000000000004,5.796129423838213e-05,9.860947339694762e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.4,3.270108623934884e-05,5.563431486378017e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.5,2.095785401210128e-05,3.565556937296401e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.6,1.4565096446539854e-05,2.4779579363118413e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.7,1.0705781886472768e-05,1.8213732595166555e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.8,8.199048980693893e-06,1.3949031210669748e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,0.9,6.47958070873667e-06,1.1023702108750195e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.2,1.0,5.249225398863539e-06,8.930500243747908e-22,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.1,0.0007170474888734077,1.2199119465415177e-19,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.2,0.0001977605215870959,3.3644971439398196e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.30000000000000004,8.968411126679058e-05,1.5257946014316486e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.4,5.081304358090695e-05,8.644816398684416e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.5,3.2630235421788696e-05,5.551377646136606e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.6,2.2701628316010276e-05,3.8622250294966736e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.7,1.6697312255168387e-05,2.8407115304478984e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.8,1.279312760845938e-05,2.176493111733773e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,0.9,1.0113168018166015e-05,1.720551940308156e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.25,1.0,8.194576659081454e-06,1.3941422455812574e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.1,0.0009196903470853013,1.5646679737921077e-19,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.2,0.0002744009180177042,4.6683791969998085e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.30000000000000004,0.00012692219805851324,2.1593256805927436e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.4,7.244647369988896e-05,1.2325309009889482e-20,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.5,4.668675202973117e-05,7.942810961624536e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.6,3.254419464692211e-05,5.536739540463249e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.7,2.3964881796841217e-05,4.0771421774804234e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.8,1.8375512486417967e-05,3.126223514320355e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,0.9,1.4533816106377254e-05,2.4726362161680063e-21,False,0.1,0.0,0.1,1.5707963267948966
5.555555555555555,0.3,1.0,1.1781039973609856e-05,2.004306775980792e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.1,2.4392194228373642e-05,6.477466264209428e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.2,6.098874386137105e-06,1.6195858689867487e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.30000000000000004,2.710678822298954e-06,7.198339952591925e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.4,1.524770222500527e-06,4.049101767740718e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.5,9.758569074750264e-07,2.591435660803478e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.6,6.77679903722755e-07,1.7996120698279302e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.7,4.978879388224804e-07,1.3221657292839684e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.8,3.81195782430113e-07,1.0122840108733453e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,0.9,3.011919076949312e-07,7.998298155880491e-23,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.05,1.0,2.439655485770274e-07,6.478624250617108e-23,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.1,9.73055099625443e-05,2.5839953232698574e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.2,2.4378992883018386e-05,6.473960582499113e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.30000000000000004,1.0839453256355187e-05,2.8784697322901388e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.4,6.0980485570934105e-06,1.619366566052357e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.5,3.903004747402205e-06,1.0364619658094891e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.6,2.7105156682993353e-06,7.197906689180481e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.7,1.9914416666786524e-06,5.288370571453933e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.8,1.5247185965342763e-06,4.0489646724668716e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,0.9,1.2047273424885211e-06,3.199212274827962e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.1,1.0,9.758357609064582e-07,2.5913795050582336e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.1,0.00021641904347024368,5.747113358831455e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.2,5.469258472056789e-05,1.4523882891101244e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.30000000000000004,2.4357032931553298e-05,6.468129010175319e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.4,1.3710556110637126e-05,3.640905112459979e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.5,8.777640751722421e-06,2.330945355563562e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.6,6.096672837818561e-06,1.6190012370824237e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.7,4.47967080785792e-06,1.1895984535458571e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.8,3.4299878329560225e-06,9.108500148288137e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,0.9,2.710243803152626e-06,7.197184738010472e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.15000000000000002,1.0,2.1953727860088764e-06,5.829919615101438e-22,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.1,0.00037334742367300223,9.914423110235377e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.2,9.647564133241944e-05,2.5619577566408305e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.30000000000000004,4.315045751389315e-05,1.1458814660729324e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.4,2.4326377490636074e-05,6.4599883081746436e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.5,1.5585020816745562e-05,4.13867836662442e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.6,1.0829032315223415e-05,2.875702400495779e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.7,7.958729813175516e-06,2.1134795577691443e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.8,6.0947482207545965e-06,1.6184901456247782e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,0.9,4.816332872363788e-06,1.2790007084171794e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.2,1.0,3.901652344009168e-06,1.0361028284858035e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.1,0.0005500797965278862,1.460763755516447e-19,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.2,0.00014833225731497558,3.939035511344602e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.30000000000000004,6.693243340117822e-05,1.7774234465272352e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.4,3.7853285996144124e-05,1.0052124902493574e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.5,2.4287114288926985e-05,6.449561773271128e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.6,1.688918657007826e-05,4.485005949582219e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.7,1.2418660826979682e-05,3.2978360126309762e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.8,9.513154285652756e-06,2.5262645654016532e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,0.9,7.519341664775428e-06,1.9967978897933974e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.25,1.0,6.092276092814801e-06,1.617833659981014e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.1,0.0007216117047832957,1.9162751123698746e-19,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.2,0.0002076519607234648,5.514299196250974e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.30000000000000004,9.513372664183252e-05,2.526322556886588e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.4,5.410476086756089e-05,1.4367783397078632e-20,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.5,3.4806269818427196e-05,9.242974880446634e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.6,2.4239355042610555e-05,6.43687907224299e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.7,1.7838961571691562e-05,4.7372233382246604e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.8,1.3673146180141958e-05,3.630970722775308e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,0.9,1.0811723329171589e-05,2.871105914744286e-21,False,0.1,0.0,0.1,1.5707963267948966
6.444444444444445,0.3,1.0,8.762284100132434e-06,2.3268673217600404e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.1,1.883808887586948e-05,7.371208829873652e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.2,4.7100147755722696e-06,1.842994941329006e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.30000000000000004,2.0933804465932332e-06,8.191247283039839e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.4,1.1775344840474776e-06,4.6076078329845225e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.5,7.536244345665834e-07,2.9488782663094523e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.6,5.233511938504612e-07,2.0478356199799922e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.7,3.845033131160986e-07,1.5045338385612874e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.8,2.9438554548038866e-07,1.1519094885531779e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,0.9,2.3260103120216838e-07,9.101511232550678e-23,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.05,1.0,1.8840689690807374e-07,7.372226510072603e-23,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.1,7.519519763973601e-05,2.9423340576554824e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.2,1.8830213461572783e-05,7.368127236842361e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.30000000000000004,8.371576114828027e-06,3.275737585919608e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.4,4.70952221896737e-06,1.842802207468413e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.5,3.0142455225560988e-06,1.1794526163284768e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.6,2.093283138898087e-06,8.190866525020062e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.7,1.537947594579701e-06,6.01787843965971e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.8,1.1775036938930674e-06,4.607487353322515e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,0.9,9.303800966728912e-07,3.64051047265132e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.1,1.0,7.536118226555143e-07,2.9488289168075756e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.1,0.00016767936166812875,6.561172948381899e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.2,4.2272340958479716e-05,1.654086330018938e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.30000000000000004,1.8817107264275962e-05,7.36299887600507e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.4,1.0590427326034923e-05,4.143958122938877e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.5,6.779594784963382e-06,2.6528067295563647e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.6,4.708701596468527e-06,1.842481103780596e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.7,3.4597421177179615e-06,1.3537722332266749e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.8,2.6490081401854213e-06,1.0365378527518338e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,0.9,2.093120986207719e-06,8.190232033192943e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.15000000000000002,1.0,1.6954729153135833e-06,6.634263701866238e-22,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.1,0.00029117794420251597,1.1393583752114972e-19,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.2,7.469811465862658e-05,2.9228835577471435e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.30000000000000004,3.336243408976943e-05,1.305448075805596e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.4,1.8798799409934003e-05,7.355835144138706e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.5,1.2040870842652133e-05,4.71150624989442e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.6,8.36535805946687e-06,3.2733045055320576e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.7,6.147592336133215e-06,2.405508712118612e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.8,4.707553365393196e-06,1.8420318092105903e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,0.9,3.71998348570044e-06,1.4556028107449744e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.2,1.0,3.0134388103018967e-06,1.1791369556194462e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.1,0.0004342366541457665,1.6991368287863694e-19,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.2,0.000115260928847789,4.5100773335376187e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.30000000000000004,5.183492065560731e-05,2.028263203078117e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.4,2.927940050263734e-05,1.1456819051050682e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.5,1.8775330448414575e-05,7.346651908115142e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.6,1.3052253518234637e-05,5.1072530243023365e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.7,9.595551137398223e-06,3.754670218277614e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.8,7.349649424038518e-06,2.8758650141174693e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,0.9,5.80878718643124e-06,2.2729366912758344e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.25,1.0,4.706078165093872e-06,1.841454573932433e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.1,0.0005794799963276179,2.26746359135018e-19,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.2,0.00016233981238767436,6.35224022137875e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.30000000000000004,7.388884777480702e-05,2.891217526022575e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.4,4.1919840417032166e-05,1.640293237095474e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.5,2.693635600303327e-05,1.0540002572581272e-20,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.6,1.8746752129840136e-05,7.335469417385486e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.7,1.3791349693024828e-05,5.396456047264921e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.8,1.0568085239619917e-05,4.135215825047341e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,0.9,8.355021959970665e-06,3.2692600640616457e-21,False,0.1,0.0,0.1,1.5707963267948966
7.333333333333333,0.3,1.0,6.770427987204079e-06,2.6492198274544427e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.1,1.498558351806907e-05,8.26491976952433e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.2,3.7467075715159905e-06,2.0664018482237303e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.30000000000000004,1.6652290221536238e-06,9.184149719220643e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.4,9.366963763303525e-07,5.166112076610062e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.5,5.994871772269695e-07,3.3063199819114836e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.6,4.1631110422022156e-07,2.296058656236808e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.7,3.058614694905828e-07,1.686901616397123e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.8,2.3417531184051392e-07,1.2915347353885186e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,0.9,1.8502747419977265e-07,1.0204722609399595e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.05,1.0,1.4987229310246392e-07,8.265827464595828e-23,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.1,5.984282445281371e-05,3.300479706298177e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.2,1.4980599210748668e-05,8.262170800819835e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.30000000000000004,6.659684829152214e-06,3.6729808176567866e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.4,3.7463958795172676e-06,2.0662299423810825e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.5,2.3977891091498426e-06,1.3224399695525638e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.6,1.6651674470395977e-06,9.183810117244775e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.7,1.223404330789145e-06,6.747377322657475e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.8,9.366768928789976e-07,5.166004620559326e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,0.9,7.400946922898399e-07,4.081805187132607e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.1,1.0,5.994791966724962e-07,3.3062759671806864e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.1,0.00013368748133953093,7.37319508532141e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.2,3.364577443254439e-05,1.8556476358307578e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.30000000000000004,1.4972301849074844e-05,8.257594600737255e-21,False,0.1,0.0,0.1,1.5707963267948966
